,chern_simons,cusp_volume,hyperbolic_adjoint_torsion_degree,hyperbolic_torsion_degree,injectivity_radius,longitudinal_translation,meridinal_translation_imag,meridinal_translation_real,short_geodesic_imag_part,short_geodesic_real_part,Symmetry_0,Symmetry_D3,Symmetry_D4,Symmetry_D6,Symmetry_D8,Symmetry_Z/2 + Z/2,volume,signature
62120,-0.220275729894638,5.982183639893435,15,10,0.309430867433548,17.540010452270508,0.3410592973232269,1.4430831670761108,2.8205063343048096,0.618861734867096,0.0,0.0,0.0,0.0,0.0,0.0,5.860539436340332,6
118089,-0.0541677623987197,14.914265650450034,15,10,0.5877133011817932,11.988849639892578,1.244011402130127,-0.0254441928118467,2.2367966175079346,1.3340632915496826,0.0,0.0,0.0,0.0,0.0,1.0,13.239848136901855,0
30389,-0.0077074477449059,3.999679159251969,3,2,0.0572285912930965,4.03311824798584,0.9917088747024536,-0.9198873043060304,1.6671727895736694,0.114457182586193,0.0,0.0,0.0,0.0,0.0,1.0,3.4866602420806885,-2
210178,-0.1584185063838958,13.839368200664468,0,10,0.606839120388031,10.81557846069336,1.2795772552490234,0.1600835025310516,-2.310206174850464,1.3464256525039673,0.0,0.0,0.0,0.0,0.0,0.0,11.954526901245115,0
133155,0.0094025637954473,18.87134637596091,9,6,0.4480211138725281,14.553895950317385,1.2966525554656982,-0.6835554242134094,-3.11572265625,0.8960422277450562,0.0,0.0,0.0,0.0,0.0,0.0,16.22549819946289,-4
153249,-0.0878884121775627,8.150140702513,9,6,0.2048117369413375,6.312768936157227,1.2910563945770264,-1.2079323530197144,-1.996161699295044,0.4096234738826751,0.0,0.0,0.0,0.0,0.0,0.0,7.504724025726318,0
20429,0.0076261768117547,10.610078228557995,15,10,0.3578787744045257,17.26515769958496,0.6145370006561279,-1.1541876792907717,-3.0710692405700684,0.7157575488090515,0.0,0.0,0.0,0.0,0.0,1.0,9.644304275512695,-4
34406,-0.1984528452157974,17.76502567839475,0,14,0.6772859692573547,15.191900253295898,1.1693748235702517,0.956109583377838,-2.870162010192871,1.3545719385147097,1.0,0.0,0.0,0.0,0.0,0.0,16.61197853088379,2
4909,0.1662893593311309,11.167683374144872,9,6,0.4350069463253021,12.26015853881836,0.9108922481536864,0.8409686088562012,2.899588108062744,0.8700138926506042,0.0,0.0,0.0,0.0,0.0,1.0,10.057729721069336,4
104694,0.0700776055455207,10.296389393880702,15,10,0.4579233825206756,10.456799507141112,0.984659731388092,1.1082693338394165,-1.4613158702850342,0.9158467650413512,1.0,0.0,0.0,0.0,0.0,0.0,9.905485153198242,2
67815,0.1183546409010887,11.69550600449884,0,10,0.6525058746337891,7.887314796447754,1.4828248023986816,-0.113338865339756,-2.932745933532715,1.305011749267578,0.0,0.0,0.0,0.0,0.0,0.0,13.15150547027588,0
25698,-0.0134126739576458,19.98089873929757,0,0,0.5949327349662781,16.214426040649414,1.2322914600372314,0.2689963579177856,-3.119898796081543,1.398596167564392,0.0,0.0,0.0,0.0,0.0,1.0,20.86253929138184,2
206829,0.2304105758666992,8.14443890687528,0,10,0.4590058624744415,8.294076919555664,0.9819584488868712,1.2422645092010498,-2.4300127029418945,0.9180117249488832,0.0,0.0,0.0,0.0,0.0,0.0,6.904256343841553,2
182985,-0.0950807258486747,22.029643231015257,0,0,0.7094044089317322,15.769574165344238,1.396971344947815,-0.6501295566558838,0.8609750270843506,1.582184910774231,1.0,0.0,0.0,0.0,0.0,0.0,24.63911247253418,-2
63414,-0.0222943648695945,15.602480490187418,0,14,0.4728574454784393,21.725271224975582,0.7181719541549683,1.022059202194214,2.8462612628936768,0.9457148909568788,0.0,0.0,0.0,0.0,0.0,0.0,17.50971221923828,6
14685,0.1973913460969925,11.346782039116306,9,6,0.4769808650016784,9.780866622924805,1.1600998640060425,0.4540059268474579,-2.840700626373291,0.9539617300033568,0.0,0.0,0.0,0.0,0.0,1.0,9.885499000549316,2
180861,-0.2077087610960006,21.78585479214462,0,22,0.4693591892719269,15.925472259521484,1.3679879903793335,0.180169865489006,3.133085012435913,0.9387183785438538,1.0,0.0,0.0,0.0,0.0,0.0,25.26983070373535,0
42313,0.2368411272764206,21.45532611351541,0,14,0.6115812659263611,16.49903678894043,1.3003987073898315,0.0343195348978042,-2.701416015625,1.2846440076828003,1.0,0.0,0.0,0.0,0.0,0.0,26.40614891052246,0
178646,0.2194991409778595,12.607794676301182,0,6,0.6003338098526001,10.746601104736328,1.1731890439987185,0.4969455599784851,-3.015441656112671,1.3983997106552124,0.0,0.0,0.0,0.0,0.0,0.0,11.390305519104004,2
107602,0.0915929153561592,17.800169405663155,0,10,0.5980575680732727,14.84617519378662,1.1989734172821045,-0.4148168861865997,3.0148844718933105,1.337607502937317,0.0,0.0,0.0,0.0,0.0,0.0,19.09712219238281,-2
194643,-0.0940326675772667,18.61187710136096,0,10,0.3945746719837188,13.014681816101074,1.430067777633667,-0.1575828194618225,3.077502489089966,0.7891493439674377,0.0,0.0,0.0,0.0,0.0,0.0,15.873908996582031,0
154806,0.1429280340671539,16.144349045492845,0,14,0.3577243685722351,14.647054672241213,1.1022249460220337,0.6809899806976318,2.108011484146118,0.7154487371444702,0.0,0.0,0.0,0.0,0.0,0.0,17.90561866760254,2
22325,0.2166488319635391,15.58259014052362,0,14,0.5423318147659302,19.85352897644043,0.784877598285675,0.9919629096984864,2.34490704536438,1.0846636295318604,1.0,0.0,0.0,0.0,0.0,0.0,18.1058292388916,6
186896,-0.1662893593311309,11.167683374144872,9,6,0.4350069463253021,12.26015853881836,0.9108922481536864,-0.8409686088562012,-2.899588108062744,0.8700138926506042,0.0,0.0,0.0,0.0,0.0,1.0,10.057729721069336,-4
185762,0.2300005406141281,16.915925810184035,0,14,0.6893559098243713,11.156017303466797,1.5163050889968872,-0.2380764633417129,1.6535818576812744,1.378711819648743,0.0,0.0,0.0,0.0,0.0,0.0,17.317136764526367,0
120316,0.0899529084563255,13.975148810484823,0,10,0.4251464903354645,16.03948974609375,0.8712963461875916,1.127971053123474,-3.0395724773406982,0.850292980670929,0.0,0.0,0.0,0.0,0.0,0.0,11.89501667022705,4
233064,0.181592121720314,13.0741248081913,0,10,0.4688674211502075,12.889796257019045,1.0143003463745115,0.7571972012519836,-3.0423038005828857,0.937734842300415,0.0,0.0,0.0,0.0,0.0,0.0,12.51088809967041,2
138797,0.1420268267393112,11.59545981696698,0,14,0.193818986415863,29.51494407653809,0.3928674161434173,1.3859740495681765,2.189635753631592,0.3876379728317261,0.0,0.0,0.0,0.0,0.0,0.0,10.698064804077148,8
46805,-0.1791488975286483,11.96632030499643,15,10,0.3654781877994537,12.442696571350098,0.9617143869400024,-0.7923214435577393,-3.105905055999756,0.7309563755989075,0.0,0.0,0.0,0.0,0.0,1.0,11.6029052734375,-2
54300,0.1838558167219162,11.946895111036042,15,10,0.2347039431333542,14.126524925231934,0.845706582069397,-1.191917061805725,-2.573371410369873,0.4694078862667084,0.0,0.0,0.0,0.0,0.0,1.0,9.844771385192873,-2
232214,-0.1584185063838958,13.839368200664468,0,10,0.606839120388031,10.81557846069336,1.2795772552490234,0.1600835025310516,-2.310206174850464,1.3464256525039673,0.0,0.0,0.0,0.0,0.0,0.0,11.954526901245115,0
143961,-0.1314474046230316,14.334861543751458,15,10,0.6050620675086975,11.153124809265137,1.2852776050567627,0.0110827405005693,-1.658115267753601,1.2910866737365725,1.0,0.0,0.0,0.0,0.0,0.0,14.75849437713623,0
236747,-0.0027206882368773,14.815404020199251,15,10,0.5935999155044556,11.78735637664795,1.2568894624710083,0.0565033592283725,-2.371107339859009,1.3599293231964111,0.0,0.0,0.0,0.0,0.0,0.0,13.385229110717772,0
204842,0.1925995200872421,13.639885305715891,0,14,0.6099123358726501,8.150067329406738,1.6735917329788208,0.7224423289299011,-0.9814778566360474,1.2198246717453003,1.0,0.0,0.0,0.0,0.0,0.0,13.597168922424316,2
42400,0.1201090961694717,11.111681619769117,0,6,0.3932149112224579,9.579450607299805,1.159949779510498,0.4416261613368988,3.035065174102783,0.7864298224449158,0.0,0.0,0.0,0.0,0.0,1.0,10.183265686035156,2
77687,0.0155415041372179,15.010256870073931,0,14,0.6085729598999023,11.6073637008667,1.2931667566299438,0.0364412143826484,-0.7059709429740906,1.3153936862945557,1.0,0.0,0.0,0.0,0.0,0.0,18.772781372070312,0
224102,0.09957767277956,18.781854677910133,15,10,0.5680554509162903,14.725786209106444,1.2754398584365845,-0.2737491428852081,2.569549798965454,1.1361109018325806,1.0,0.0,0.0,0.0,0.0,0.0,20.090545654296875,-2
171599,-0.0911954417824745,12.63805597415194,0,6,0.475941002368927,10.343269348144531,1.22186279296875,0.4262613952159881,-2.997145414352417,0.951882004737854,0.0,0.0,0.0,0.0,0.0,0.0,12.421630859375,2
228899,0.0063911345787346,21.185653936772724,0,14,0.3809780478477478,17.407264709472656,1.217058181762695,-0.7675736546516418,3.079869747161865,0.7619560956954956,0.0,0.0,0.0,0.0,0.0,0.0,20.16149139404297,-4
151653,0.2309023141860962,18.349264071062866,0,10,0.6588123440742493,13.025918960571287,1.4086732864379885,0.1339785754680633,-2.978160858154297,1.5147510766983032,0.0,0.0,0.0,0.0,0.0,0.0,17.44670295715332,0
82653,0.0027206882368773,14.815404020199251,15,10,0.5935999155044556,11.78735637664795,1.2568894624710083,-0.0565033592283725,2.371107339859009,1.3599293231964111,0.0,0.0,0.0,0.0,0.0,0.0,13.385229110717772,0
84597,0.0705844089388847,20.30690973659648,0,0,0.4922340512275696,17.79140853881836,1.1413885354995728,-0.5271863341331482,-2.9893643856048584,0.9844681024551392,1.0,0.0,0.0,0.0,0.0,0.0,23.095895767211918,-2
89726,-0.0325851216912269,9.67512113640896,0,14,0.4671217799186706,8.542367935180664,1.1326041221618652,-0.9084144234657288,-3.0273399353027344,0.9342435598373412,0.0,0.0,0.0,0.0,0.0,0.0,9.487160682678224,-2
120844,0.0,14.501899025021658,0,10,0.6648446917533875,10.14235782623291,1.429835081100464,0.0,-2.6205310821533203,1.4632917642593384,0.0,0.0,0.0,0.0,0.0,0.0,10.985907554626465,0
97551,0.1743326485157013,13.261176930993996,15,10,0.4266863465309143,12.362981796264648,1.072651982307434,-0.8542048931121826,-2.994503974914551,0.8533726930618286,0.0,0.0,0.0,0.0,0.0,0.0,13.42866325378418,-2
104364,0.0116392923519015,14.316684029829505,0,6,0.5653560757637024,8.433612823486328,1.697574257850647,-0.5672001242637634,2.0302107334136963,1.1307121515274048,1.0,0.0,0.0,0.0,0.0,0.0,12.400794982910156,0
10518,0.2115106433629989,7.897417323294235,9,6,0.3818367719650268,7.220156669616699,1.0938013792037964,0.8213247060775757,-1.6556330919265747,0.7636735439300537,0.0,0.0,0.0,0.0,0.0,0.0,7.798300266265869,2
40199,-0.1994614005088806,20.339460228920416,0,10,0.4448457360267639,15.839000701904297,1.2841378450393677,-0.3919146955013275,-2.9181714057922363,0.8896914720535278,0.0,0.0,0.0,0.0,0.0,1.0,18.514793395996094,-2
3538,0.1063099130988121,7.296738197284583,15,10,0.1522883176803589,19.95960807800293,0.365575224161148,-1.6172062158584597,-2.066671371459961,0.3045766353607178,0.0,0.0,0.0,0.0,0.0,1.0,6.083234786987305,-4
143486,0.1509371995925903,14.940679384672649,0,10,0.6008989214897156,12.161401748657228,1.2285326719284058,0.3825547397136688,-2.770395040512085,1.2017978429794312,1.0,0.0,0.0,0.0,0.0,0.0,15.071274757385254,2
141625,0.191263347864151,10.002988206985378,9,6,0.5735912919044495,7.108428001403809,1.4072011709213257,-0.1045056581497192,2.792837619781494,1.147182583808899,0.0,0.0,0.0,0.0,0.0,0.0,8.901516914367676,0
122444,-0.1815574765205383,14.702162389140994,0,14,0.4543428719043731,17.47216033935547,0.8414621949195862,1.2043436765670776,2.8913450241088867,0.9086857438087464,1.0,0.0,0.0,0.0,0.0,0.0,14.024065971374512,4
75194,-0.2180032283067703,6.305439751631013,15,10,0.3710027635097503,15.119484901428224,0.4170406460762024,-1.4332928657531738,2.957801103591919,0.7420055270195007,0.0,0.0,0.0,0.0,0.0,0.0,5.904085636138916,-4
89751,0.1047201082110405,9.009934378358594,21,14,0.2377230674028396,24.03058624267578,0.3749361038208008,-1.410157561302185,-1.4605815410614014,0.4754461348056793,0.0,0.0,0.0,0.0,0.0,0.0,10.938000679016112,-8
88345,-0.056326575577259,9.81464501064977,0,10,0.4519590735435486,15.48710823059082,0.6337299942970276,1.1390728950500488,2.847738027572632,0.9039181470870972,0.0,0.0,0.0,0.0,0.0,0.0,9.884578704833984,4
171963,0.1721810549497604,15.113201249369467,0,10,0.5019587278366089,18.11649703979492,0.8342231512069702,0.9770686626434326,-3.0541954040527344,1.0039174556732178,0.0,0.0,0.0,0.0,0.0,0.0,15.553326606750488,4
76815,0.1070292219519615,17.461579656289928,0,10,0.2319235205650329,13.868847846984863,1.2590504884719849,0.7338925004005432,2.5136494636535645,0.4638470411300659,0.0,0.0,0.0,0.0,0.0,1.0,15.1106538772583,0
82418,-0.1927836686372757,9.916120192349808,9,6,0.3696553707122803,8.554858207702637,1.1591215133666992,-0.5107913613319397,3.09157943725586,0.7393107414245605,0.0,0.0,0.0,0.0,0.0,1.0,8.531231880187988,0
240880,0.1965342313051223,18.52834265477304,0,14,0.4718350768089294,21.366554260253903,0.8671656847000122,-1.1405357122421265,-2.967381238937378,0.9436701536178588,1.0,0.0,0.0,0.0,0.0,0.0,19.769758224487305,-6
12789,0.1985740512609481,14.519912365870823,0,14,0.2265418916940689,22.8737850189209,0.6347839832305908,-1.2517293691635132,-2.1761865615844727,0.4530837833881378,1.0,0.0,0.0,0.0,0.0,0.0,16.24911880493164,-6
210398,-0.0865203663706779,13.68947325904992,0,14,0.3117009699344635,11.593669891357422,1.1807713508605957,0.4801276624202728,-1.8485857248306277,0.623401939868927,1.0,0.0,0.0,0.0,0.0,0.0,16.396181106567383,2
180636,-0.0901964232325553,16.250592069470144,0,18,0.3420329391956329,25.21682929992676,0.64443439245224,-1.0840314626693726,-1.7058722972869873,0.6840658783912659,1.0,0.0,0.0,0.0,0.0,0.0,21.307376861572266,-8
32201,-0.2193414568901062,10.726077491726755,0,6,0.358618289232254,9.737930297851562,1.101474046707153,0.7605862021446228,3.0038654804229736,0.7172365784645081,0.0,0.0,0.0,0.0,0.0,1.0,10.26467514038086,0
7574,-0.1570523083209991,9.897149962082151,15,10,0.4262742698192596,10.705121994018556,0.92452472448349,-0.9587907195091248,-3.030360698699951,0.8525485396385193,0.0,0.0,0.0,0.0,0.0,0.0,8.651148796081543,-2
90605,-0.1224159300327301,14.364330430576956,15,10,0.4424497783184051,20.22364044189453,0.7102742195129395,1.021607518196106,-2.901330709457397,0.8848995566368103,0.0,0.0,0.0,0.0,0.0,1.0,13.718695640563965,6
56970,0.2141741663217544,4.855656864244111,9,6,0.1118020787835121,3.788242816925049,1.2817702293395996,-1.0358818769454956,-2.722349166870117,0.2236041575670242,0.0,0.0,0.0,0.0,0.0,0.0,4.400832653045654,0
19548,-0.071725957095623,12.851707778465196,9,6,0.5158485174179077,12.355138778686523,1.0401912927627563,0.8723824620246887,-2.97537612915039,1.0316970348358154,0.0,0.0,0.0,0.0,0.0,1.0,10.796594619750977,2
137321,-0.0960511416196823,11.15364922554818,15,10,0.358266144990921,8.460402488708496,1.3183355331420898,-0.3862381279468536,-3.034358024597168,0.716532289981842,0.0,0.0,0.0,0.0,0.0,1.0,9.981866836547852,0
234653,-0.0607359260320663,11.681998786748691,15,10,0.6521164178848267,12.301087379455566,0.9496720433235168,1.0268226861953735,-2.608626365661621,1.363304615020752,0.0,0.0,0.0,0.0,0.0,1.0,10.467246055603027,2
177780,0.056326575577259,9.81464501064977,0,10,0.4519590735435486,15.48710823059082,0.6337299942970276,-1.1390728950500488,-2.847738027572632,0.9039181470870972,0.0,0.0,0.0,0.0,0.0,0.0,9.884578704833984,-4
84043,0.2037093639373779,13.173877338850843,15,10,0.5380642414093018,8.996694564819336,1.4643019437789917,0.4920994639396667,2.778035879135132,1.0761284828186035,1.0,0.0,0.0,0.0,0.0,0.0,11.728900909423828,0
101330,-0.1170993745326995,9.103457787698003,9,6,0.3841856122016907,7.770360469818115,1.17156183719635,-0.4915146827697754,-2.6815085411071777,0.7683712244033813,0.0,0.0,0.0,0.0,0.0,1.0,7.80134105682373,0
20424,0.1728709489107132,9.632153332139184,9,6,0.2714703381061554,8.838902473449707,1.0897454023361206,0.673075795173645,-2.7777724266052246,0.5429406762123108,0.0,0.0,0.0,0.0,0.0,1.0,8.836642265319824,2
116258,-0.0624893009662628,13.5983403752806,15,10,0.2986026108264923,15.207666397094728,0.8941766619682312,1.1923904418945312,-2.4022934436798096,0.5972052216529846,1.0,0.0,0.0,0.0,0.0,0.0,13.37270450592041,4
101425,-0.0109557285904884,11.218939845354782,0,10,0.4475577175617218,12.578503608703612,0.8919137120246887,-0.9706235527992249,-2.970258474349976,0.8951154351234436,0.0,0.0,0.0,0.0,0.0,0.0,10.620726585388184,-2
221595,0.2291014045476913,22.31898692006098,0,0,0.6124138236045837,17.787691116333008,1.2547433376312256,0.3507235050201416,-2.8138556480407715,1.4573150873184204,1.0,0.0,0.0,0.0,0.0,0.0,24.46571159362793,2
97726,0.0,14.501899025021658,0,10,0.6648446917533875,10.14235782623291,1.429835081100464,0.0,-2.6205310821533203,1.4632917642593384,0.0,0.0,0.0,0.0,0.0,0.0,10.985907554626465,0
214855,-0.1393968611955642,16.37965236265177,0,10,0.4242272675037384,13.076876640319824,1.25256609916687,0.1488688439130783,-3.1383213996887207,0.8484545350074768,0.0,0.0,0.0,0.0,0.0,0.0,16.677310943603516,2
79545,-0.0857646092772483,14.12770585500823,0,6,0.162945806980133,9.809916496276855,1.4401453733444214,-0.1015335023403167,-2.177797555923462,0.3258916139602661,0.0,0.0,0.0,0.0,0.0,1.0,12.221564292907717,0
238179,0.1196404993534088,15.225921678867737,0,10,0.6072838306427002,11.869871139526367,1.282736897468567,-0.1821716874837875,2.897260427474976,1.2145676612854004,1.0,0.0,0.0,0.0,0.0,0.0,15.446961402893066,0
70385,0.2200582027435302,7.282751063408341,15,10,0.1465084254741668,20.60816192626953,0.3533915877342224,-1.6284154653549194,-2.0249955654144287,0.2930168509483337,0.0,0.0,0.0,0.0,0.0,1.0,6.1028032302856445,-6
39960,-0.0379359386861324,15.863347666018512,0,14,0.6162145733833313,19.04974937438965,0.832732617855072,1.0137505531311035,-2.9144482612609863,1.3163979053497314,1.0,0.0,0.0,0.0,0.0,0.0,16.655948638916016,4
127047,-0.1909922808408737,21.288908180699764,0,0,0.3952314257621765,14.407267570495604,1.4776506423950195,-0.3799957036972046,2.971792459487915,0.790462851524353,1.0,0.0,0.0,0.0,0.0,0.0,22.485973358154297,-2
210920,-0.0889732539653778,9.49955261677951,21,14,0.162759467959404,9.28874397277832,1.0226950645446775,-0.9953204989433287,-2.209434032440185,0.325518935918808,0.0,0.0,0.0,0.0,0.0,1.0,8.294099807739258,-2
13232,0.0470024198293685,22.042570955291467,0,0,0.3782064616680145,22.00082015991211,1.0018976926803589,-0.8770316243171692,-1.9844952821731567,0.756412923336029,1.0,0.0,0.0,0.0,0.0,0.0,21.90542984008789,-4
71741,-0.0352651253342628,11.0488949314539,0,10,0.3801430463790893,13.014849662780762,0.8489452600479126,1.0276461839675903,2.503861665725708,0.7602860927581787,0.0,0.0,1.0,0.0,0.0,0.0,9.474580764770508,2
187350,-0.1513816714286804,14.355238328758333,0,10,0.654801607131958,13.42226791381836,1.0695091485977173,-1.053095817565918,2.9498538970947266,1.309603214263916,0.0,0.0,0.0,0.0,0.0,0.0,10.579021453857422,-2
140822,0.1214154735207557,9.146083659848044,9,6,0.3404421508312225,7.568531036376953,1.2084357738494873,-0.6899198293685913,1.2322325706481934,0.6808843016624451,0.0,0.0,0.0,0.0,0.0,0.0,10.26697826385498,-2
16549,-0.1452380269765854,17.519787734971715,0,18,0.7424893379211426,31.28228187561035,0.5600546598434448,1.5256857872009275,-3.121670246124268,1.5846319198608398,0.0,0.0,0.0,0.0,0.0,0.0,13.977763175964355,8
189078,0.1010051146149635,10.000771260711415,9,6,0.6403545141220093,8.014195442199707,1.2478821277618408,-0.5655274391174316,-2.5658676624298096,1.3103598356246948,0.0,0.0,0.0,0.0,0.0,0.0,8.602030754089355,-2
78991,0.0674092546105384,13.043463367170546,0,10,0.3800439834594726,13.79978847503662,0.9451929926872252,-0.860436737537384,3.124990463256836,0.7600879669189453,0.0,0.0,0.0,0.0,0.0,1.0,12.879837036132812,-2
31966,0.165582463145256,20.40828919067985,0,0,0.3218645751476288,19.38985252380371,1.052524209022522,-0.8832722306251526,-2.2276651859283447,0.6437291502952576,1.0,0.0,0.0,0.0,0.0,0.0,23.70427131652832,-2
58071,0.0162531919777393,12.221359726641367,0,10,0.2794930934906006,18.415138244628903,0.6636583209037781,-1.4695837497711182,-2.439239263534546,0.5589861869812012,0.0,0.0,0.0,0.0,0.0,0.0,10.799793243408203,-4
18105,-0.181592121720314,13.0741248081913,0,10,0.4688674211502075,12.889796257019045,1.0143003463745115,-0.7571972012519836,3.0423038005828857,0.937734842300415,0.0,0.0,0.0,0.0,0.0,0.0,12.51088809967041,-2
